species	genus	family	order	class	phylum	superkingdom	barcode64	barcode57	barcode56	barcode20	barcode86	barcode80	barcode70	barcode91	barcode02	barcode35	barcode96	barcode75	barcode45	barcode87	barcode32	barcode23	barcode38	barcode53	barcode58	barcode69	barcode76	barcode16	barcode49	barcode31	barcode44	barcode21	barcode66	barcode07	barcode14	barcode89	barcode27	barcode39	barcode81	barcode10	barcode24	barcode74	barcode59	barcode73	barcode88	barcode26	barcode12	barcode04	barcode01	barcode82	barcode25	barcode60	barcode13	barcode52	barcode84	barcode43	barcode09	barcode93	barcode77	barcode78	barcode30	barcode29	barcode71	barcode72	barcode63	barcode47	barcode15	barcode79	barcode55	barcode33	barcode11	barcode54	barcode92	barcode36	barcode61	barcode65	barcode08	barcode03	barcode94	barcode41	barcode90	barcode42	barcode40	barcode48	barcode83	barcode05	barcode19	barcode34	barcode22	barcode06	barcode50	barcode17	barcode28	barcode95	barcode18	barcode85	barcode46	barcode67	barcode37	barcode51	barcode62	barcode68
Clostridium aurantibutyricum	Clostridium	Clostridiaceae	Clostridiales	Clostridia	Firmicutes	Bacteria																											13.152973141551064																			18.70252602519569																																																		
Clostridium baratii	Clostridium	Clostridiaceae	Clostridiales	Clostridia	Firmicutes	Bacteria																	15.89146397489766																													18.842371033350503																										12.474614559552949																								
Clostridium beijerinckii	Clostridium	Clostridiaceae	Clostridiales	Clostridia	Firmicutes	Bacteria			12.756205926720618	41.01336708383294	38.41575289886091			16.996046167432038	112.60802536592328					15.219943994742422		16.43438627229066	44.1576387861026		36.14618025825448		12.119531146310036						71.07599155600523	12.325412315544078	20.4785910175068				50.82878412445876		25.265202006301077		26.26505570383841				26.063352915578072			47.77287595563286	48.7945971568065	155.2374057012866	36.212833723430585		21.199157228067435				29.617881815155883	36.42407977276911			19.63622332602706	33.12178045950439	23.2354301156584		31.07005696472185		12.77769354264553			49.21768577812053	20.684646942208342	26.92882111866465		13.65713047566697		57.138147934817	78.26733353409628						27.25766117286252		30.785417033050624	38.35979371618153	22.41559998347573		2.008955621626612				10.73771842920404			26.2534430503151			20.320503551116964	32.80481128824223
Clostridium bornimense	Clostridium	Clostridiaceae	Clostridiales	Clostridia	Firmicutes	Bacteria																				16.136412707711383													15.959018783386185																									38.13211104799526																																						
Clostridium botulinum	Clostridium	Clostridiaceae	Clostridiales	Clostridia	Firmicutes	Bacteria									37.25145187355229																		17.065529848736553																			19.63218643950663																				25.382239502722665													21.957960500315064																	
Clostridium butyricum	Clostridium	Clostridiaceae	Clostridiales	Clostridia	Firmicutes	Bacteria		17.578190673480794	22.92348876326714	82.06142505489835	131.21242144678266		16.48625017459811	16.2973269762217	128.4866660489451					42.01205747077933		47.47533448592105	51.44132514955395		103.54910688039868	31.41527050247161	28.023553629291754			24.217696441694507		30.485819267668443	104.1889286133896	26.512517772131893	22.31761198651496	22.23315022330364			83.22424665952164		30.92468590699174	15.036624734326852	16.735475718935042			22.440207100666345	17.70467284919272	2.3547872436288766		108.82322806619035	88.86925195144649	192.5372082626383	61.71557721067303		43.5242559602676				48.39897322683563	51.07590715740199			28.287356370888407	40.94122734803063	32.28920527384234		38.34131238478912		16.06604417186738			128.9678824823122	32.51540561866576	52.56503117886237	25.317149276819407	12.616953933771915	17.614068508972245	74.5076694154426	71.56784471647832		21.446126797742878				60.95954694155928		18.57741185904048	39.71098120158385	55.33631702612495		2.990386725586556				14.547719975456811			42.27528477117032			28.08794665108353	79.47405568321616
Clostridium chartatabidum	Clostridium	Clostridiaceae	Clostridiales	Clostridia	Firmicutes	Bacteria		51.439504598475054	20.428033900446668	30.934414173536183	19.18375827026324		54.86040547835494	30.34324985382368	25.34757105637068					44.17588328738965	16.90477670722056	20.921951140272885	31.099460325583447		15.987043980033288	28.382312589654365	12.527017797089393						43.56465535957914	17.938263217412914			14.238304032958624		67.90747468538954		49.88872019798848	36.25157396420098			15.661858886085415	23.215695912171523		3.992380439133021		22.444206966861756	89.63212614877025	101.76777599956588	34.988944524860294		14.103311835825991				28.122090928731367				30.7300113848229	113.05222626815372	32.8266826515886		32.45697828962911		28.86562271315419				13.3556481543841	14.502723373365226	12.133760459263932		41.349326886176975	117.5007957619671			17.919849713843874																				12.966364597672884	
Clostridium chauvoei	Clostridium	Clostridiaceae	Clostridiales	Clostridia	Firmicutes	Bacteria					88.8892148452095				670.1597163290609							13.835567729956658											18.54462455682141								15.343855388104688									29.998134145033905	14.973318095335388	30.18284761119208			12.443873369925791				29.813387325393037	21.492315693864857					21.11868245870032							111.25824857315465	16.83444753549064			14.284068003459648									116.1521586994943				49.44362153649065						15.78270696883932			29.021864679238785				48.310325497131565
Clostridium disporicum	Clostridium	Clostridiaceae	Clostridiales	Clostridia	Firmicutes	Bacteria					101.50432565933876				61.15717552989489												12.891244853362243																							20.66860159616627					13.492845276139317				34.65984925559375	20.988195747657507					18.601456133675825							96.50345465508768													32.95893902557092				33.16022828402174		1.3961941181559214							24.650154282175244				40.42364938124014
Clostridium gasigenes	Clostridium	Clostridiaceae	Clostridiales	Clostridia	Firmicutes	Bacteria									18.093703357447986																																																																																							
Clostridium isatidis	Clostridium	Clostridiaceae	Clostridiales	Clostridia	Firmicutes	Bacteria		22.50279811605616	14.876076412704146		254.16665178843857		16.264768068077935		601.9692635353229	19.94348543443818						42.54565430714554			17.76497171906041		25.717448620568888							14.024685723151231					37.83498961687671	18.369215911891068	48.269927498232136					16.632095645181874		1.0020087714642267		52.19291344041056	29.86723782512449				32.45709069804342				78.10596701192961	37.68107668468326					54.009546049688815		21.893104465664795		22.07151347045114			264.8270588226677	26.220367959387747		26.16991828645394			14.17512549150531	12.674372432849326						127.43198029050438				111.8482532481012	30.940016723839385					34.46193738499227			97.23192981891346			19.281398362932265	120.46818590764266
Clostridium merdae	Clostridium	Clostridiaceae	Clostridiales	Clostridia	Firmicutes	Bacteria		157.51500433607845	73.85888424303354	385.1973210104928	173.8292019957155		269.8626878428518	178.4359615252954	466.488987500008	101.01201967601044		149.33572045363547		97.77825237319485	250.20356955309188	159.57526161245505	77.63322064388665		191.9490853551409	104.59883486022692	129.6843190632035	15.95018614904232		111.29571285470672		93.50452922289404	447.1794162480453	347.6471485201101	444.335761340934	57.17152757323431	83.53891488614455	52.23899733513208	383.9291487428048	116.88921566312158	197.02945783726017	123.21704177364802	388.5274802701541	49.57735140681245	83.81491546723463	212.68394224055416	651.6481556785043	8.380464234113752		407.0586578297063	113.94932799238627	313.0955716715004	77.90508547616005		354.78249354439	110.52720343454064	331.7845000528089	271.7384955082684	398.575174899162	529.7099814626429	349.2598316823913		44.28481209448689	154.91614033813062	206.36063203156775		246.43367814549015		117.10316604228976		174.4584385931663	393.04409375029206	312.42951793299443	318.97497277007125	361.3648714274431	362.2433392740968	159.42479338688983	285.5932839969069	113.35683791063114	30.56269118798232	93.87575397093394	41.70035115956092	68.19321209911253	1.0476190476190474	427.0726400760316	378.56620858971024	118.58781475538102	67.73427337570932	96.26857568830415	631.0365630525058	3.609413904261892		65.37969481362111		385.2887721175628		2.018947758068	441.9329121477447	70.91361288556048		188.72410883709009	295.88693760210174
Clostridium paraputrificum	Clostridium	Clostridiaceae	Clostridiales	Clostridia	Firmicutes	Bacteria				62.825822039267656	88.5380171894546			21.015022065193016	83.58328321179775			21.550639484165146				19.71895094152392	30.684607040188336		50.636293071620514							21.16520596221988	96.75993228245152	19.994423205546106				26.66669880516059	48.44945830796375		19.99581960482761							2.630002317842372		40.41017738941584	68.0228424997057	204.3794195266925	50.82125101610613						28.692357624531528				16.03542179456462	20.610681058141186	16.195347357944165		28.472331923516094					69.18494029577327	20.75728561220364	47.90418447731864				66.63962130182564							36.19243900919906			21.080494180710247	29.06062613238209									13.300757015510523				38.72956958083856
Clostridium perfringens	Clostridium	Clostridiaceae	Clostridiales	Clostridia	Firmicutes	Bacteria									23.927405222709517																																																																																							
Clostridium quinii	Clostridium	Clostridiaceae	Clostridiales	Clostridia	Firmicutes	Bacteria					35.07596618923968				40.67574932322178																																			12.28535952942369					10.346739590984482																	30.72047074303123																	12.66342282960876											2.2333333333333334		14.585117542302257
Clostridium saccharobutylicum	Clostridium	Clostridiaceae	Clostridiales	Clostridia	Firmicutes	Bacteria																			20.7488857885092								24.54303522502864						13.561595591935951											25.524466602476235		18.937794250822108	14.187138732845533										10.943574369788935	11.251465011981274																																						
Clostridium saccharoperbutylacetonicum	Clostridium	Clostridiaceae	Clostridiales	Clostridia	Firmicutes	Bacteria			35.995188697214374	46.38673069683605	35.5624606811435			26.181661913083648	47.936322410547774	29.2652944556685				24.915964800535917	20.295691060351334	20.102786472186946	25.07971197340334		65.72974191548053	32.11549152719517	45.30110320241742					15.628688192923216	116.61150429403364	24.674867851234115	50.8834762615536		87.46844363407251		79.44363738330941	41.03123837980794		25.182301057004278	66.23210528088664		51.58454969731665		76.11681462103107	3.020821227931484		63.40314803069381	75.90606336880597	217.30600568149347	50.37816862398031		33.75592262252553		17.053844015749988		35.04707467315125	65.24315934039686		1.1739130434782608	18.781466392245303	37.6796354843216	34.57154374785358		67.46292273694326	12.11610022326966				62.14581028015692	30.27741800966817	24.766891603919746		27.00038572730353		112.44780747489362	183.55987667026776						27.087456097445735		57.848167201006966	60.0940862991103	21.72932745067902		1.0044913306920733		40.233763550511526		21.87345806483947			26.434455669959835				51.92794221749854
Clostridium sartagoforme	Clostridium	Clostridiaceae	Clostridiales	Clostridia	Firmicutes	Bacteria					16.20756856721765				65.16093289937439																																																									13.808679239659526													18.30208807120371																	
Clostridium saudiense	Clostridium	Clostridiaceae	Clostridiales	Clostridia	Firmicutes	Bacteria		35.08331774012463	50.70505504967802		537.5830891377163		26.53636883124993	16.0849956352746	341.29546765454484	21.396782438445925		19.824471874346308		61.00945757634057		95.2505405587936			13.838526943497165		77.7935804182135			43.98766895430366		20.663316335203827		19.58567440269969			29.887881694986906	38.673206838150186	69.68807753082478	25.23649601363493	80.15170390574629	42.5442957981823		32.841881500009485	51.430315346863736	39.22972316473987	40.14473654107902			159.7330023271539	87.60685242895293	18.057334953321867			203.49720149517117				196.67170940348305	149.4029682932544					140.12217148971055		36.1508982921839		37.47530362979428		49.419740731986735	542.0766113176451	34.682255744099066		42.87984068980197		16.651453307102667	18.77838880039593	29.92862353175945		52.1585511941463	34.3778148225704			165.82397935009232		27.72905433946179		254.39938326398544		1.6166886311649111				118.42512696393987			138.6848062096121			80.62897994458748	206.90304944524948
Clostridium septicum	Clostridium	Clostridiaceae	Clostridiales	Clostridia	Firmicutes	Bacteria			16.273812121497834	20.54769461952052	73.92638660705579		18.69965158140995		423.6943596519217					16.45117686127681		24.10103709201969																	31.24384840836637		28.58448322265659									31.459236254844235	41.15458778415668	23.187831051610065			11.764624816842868				37.06518607886149	18.75183216233099					18.91966272029918	1.0106382978723405	21.50291934846454					110.6316650758247	12.724144441800304		16.694413759370953			21.849622354235866	25.808031140184607						100.0220898412097		19.557178818877908		63.62103833967235						17.93305657656643			34.315146737209496				74.9810601744964
Clostridium sp. BNL1100	Clostridium	Clostridiaceae	Clostridiales	Clostridia	Firmicutes	Bacteria		161.50599374285153	16.1156281985268	60.42196038338023	31.36738563475232		44.66623393356772	55.27964327240927	62.6080215983523			57.07269397867209		25.840298313159906	130.00715155119994	41.76796067611312			82.98662509247569	23.79295385772537	47.395145065064966					27.534217655782545	63.8942993149243	109.63124679479188	65.4361300252131	42.42411347764629	16.2690058007841	28.315106065248912	23.04029614868952	97.8232613343043	47.8016829996076		71.17514229571957	39.113878026796826		76.82436070267023	72.13185750272443	1.999999999999943	34.59682804674458	55.331827041835474	52.523166452847285	82.04003015217016	30.84816423889544		14.733158548683134	37.45536788849578	71.55157600642256	61.68000646581347	203.16667360484809	231.2016295479772	61.69890267019012			35.36361702930775	270.09633579594407		150.3008949026049		46.87140699207815		19.376239197249365	78.07663977042769	104.86145761124722	54.48174571263017	38.155001220196695	20.052737403434858	34.77243882700405	38.21346057034315	20.013993949088764		56.56697623969253	46.691232060691526	22.62239758236759		47.21123109173531	30.208176520573705				26.38809750521524			34.76721891009788		55.15898935777206			15.585769565241616			191.36720356013413	15.996428546466031
