genus	family	order	class	phylum	superkingdom	barcode64	barcode57	barcode56	barcode20	barcode86	barcode80	barcode70	barcode91	barcode02	barcode35	barcode96	barcode75	barcode45	barcode87	barcode32	barcode23	barcode38	barcode53	barcode58	barcode69	barcode76	barcode16	barcode49	barcode31	barcode44	barcode21	barcode66	barcode07	barcode14	barcode89	barcode27	barcode39	barcode81	barcode10	barcode24	barcode74	barcode59	barcode73	barcode88	barcode26	barcode12	barcode04	barcode01	barcode82	barcode25	barcode60	barcode13	barcode52	barcode84	barcode43	barcode09	barcode93	barcode77	barcode78	barcode30	barcode29	barcode71	barcode72	barcode63	barcode47	barcode15	barcode79	barcode55	barcode33	barcode11	barcode54	barcode92	barcode36	barcode61	barcode65	barcode08	barcode03	barcode94	barcode41	barcode90	barcode42	barcode40	barcode48	barcode83	barcode05	barcode19	barcode34	barcode22	barcode06	barcode50	barcode17	barcode28	barcode95	barcode18	barcode85	barcode46	barcode67	barcode37	barcode51	barcode62	barcode68
Eubacterium	Eubacteriaceae	Clostridiales	Clostridia	Firmicutes	Bacteria		0.0077057391456619	0.007403794313304299	0.0066497141280715	0.0032141448874046996		0.0049236727887798995	0.005581525035905701	0.0039549281428741005	0.008778028037244201		0.005283759382911301		0.0093603269182403	0.0108396895958245	0.005194885131309	0.0071304216023634	0.0268988981205595	0.0076681620480476	0.0067724161917087	0.0027686664385554996		0.010106114198817	0.0016973962641085		0.0048472790683738	0.0058417191526277	0.0072662338085825	0.0083424077457989	0.0089065521214354	0.00269713301938	0.0067661095344758	0.0091063478325855	0.0141087276646748	0.0036448156018524	0.0066616639075851	0.015304222808878599	0.0063700435130523	0.009006906167218099	0.0044862371675077	0.0070232644722235	0.003429305306477		0.0081169481127134	0.0083382858707366	0.0099856652573858	0.0082970802399375		0.0102031173161414	0.012118936100865299	0.004723993469469	0.0052410979998576005	0.0050000689142018	0.0053118938058242	0.0120191261008047		0.0113061082810879	0.0086242193817756	0.0057735358713928	0.002127659574468	0.0078730307771451	0.0200979217214773	0.0048216883250633	0.0119145230150082	0.0047972795272212	0.004603941097959	0.0089959228915761	0.007985596633487	0.0065244870084645	0.0044772562410282995	0.0046083534264471995	0.0071601422874189	0.0066442642209576	0.0100507414084823	0.0050671002568711	0.0079272468645055	0.005559215464153101		0.0048769488949992005	0.0112988837936028	0.005752230488966999	0.0078975605557838	0.0022075909617582	0.0113258533046427	0.0029919845544146	0.0185326887727996	0.0068423865141237		0.0073207042706756			0.0108895236216896	0.009775139213517001		0.0067520141868380994	0.0064843995267445
Faecalibacterium	Ruminococcaceae	Clostridiales	Clostridia	Firmicutes	Bacteria		0.0031704317569327	0.0012580668123369	0.0005718559246431			0.0009454296224613	0.0004336440888135	0.0006971904667628			0.0007348722718077		0.0013082809482122	0.0017603645734284	0.0004470498386721	0.001344904783719		0.0011047851781693	0.0005787365981001	0.0002681023827994			0.0003648786079999			0.0006127995239407	0.0005550351412605	0.0012730069850919	0.0040134923640278	0.0011557484310012		0.000371162237818	0.0012582070190991	0.0007747026718679	0.0051941158442759	0.0009881092426053	0.0019683499386676	0.0029307832427527	0.0016716046613206	0.0007647503058355	0.0011428571429803		0.0007007046807361	0.0020388154037341	0.0021182836113971	0.0009404632376145		0.0001551926143716	0.0015822673654834	0.0005116830714869	0.000609094013465	0.0010825953724675	0.0007823665395336	0.0017910967866091		0.0172332365874789	0.0019505878660022	0.0012656169214126	0.0085106372019284	0.0022152774469659	0.0036828906041597	0.0009017097664788		0.0009744569333396	0.0004276054895235	0.0018381219880086	0.0009125086826711	0.0007990467664944	0.0002906603744047	0.0009047373168556	0.0004970304668731	0.0008353487678944	0.0028350487610921	0.0013436394624596	0.0011183350818554			0.0014644736704651	0.0004488114273986			0.000628970859946	0.0006852871989725	0.0029939947237267				0.0005872052720731		0.0055865921787709	0.0004332042780465			0.0011977584713799	0.0004888744600029
Faecalicatena	Lachnospiraceae	Clostridiales	Clostridia	Firmicutes	Bacteria		0.0129129321077163	0.00946094927533	0.0159527250808743	0.0042176735966463		0.0158808322001528	0.008714179855128	0.0096749545361077	0.0034635022749073003		0.0089102641131283	0.07362357202208791	0.0117482237759933	0.0146476366709122	0.009942689026414	0.011477638312194501		0.0157044135781429	0.0085470690420481	0.0055010254180763996	0.0127372436576042		0.0040162845151686		0.0106512367889207	0.0079363378954217	0.015644878388092	0.0122921358942091	0.0146159035266499	0.006247283533646	0.0122358740711288	0.009249380186003	0.0177648907690396	0.0095220458852653	0.0066527440795397	0.0122508122449721	0.0083352963391938	0.008155753123105399	0.0060725199727890995	0.0090242622097798	0.0145803688844008		0.0162206640619754	0.0116928565889147	0.018620742641612398	0.0105880736362568		0.0052756208586155	0.0158348395375267	0.0275636074870239	0.07636120981010211	0.009305041607883199	0.0091779698974436	0.0133905677225532		0.0174673447537473	0.0112512735976989	0.0067400135418803	0.0099906514700115	0.0139271146030494	0.0107298399664597	0.014443739450828701		0.007373584280105899	0.0100041761229976	0.0193249683389812	0.013399551961568	0.0117457248995856	0.0042365081680699	0.006265722335443801	0.0108070995780008	0.020727839464553102	0.0122296191010861	0.0073560387822912	0.0102429955655853	0.0141972646702631		0.0116142996771346	0.013007830662278	0.0071312264453837	0.0094295960037168	0.0058755561066502	0.011789696940104899	0.0043857131623732		0.0104907694211939		0.0130883458514783		0.045410130726614	0.0125289156609247	0.0144109402930801		0.007822009495287701	0.0118191902999314
Faecalimonas	Lachnospiraceae	Clostridiales	Clostridia	Firmicutes	Bacteria		0.0075660359008521	0.005805150642514	0.0087766146054666	0.0020450821426278		0.0080338338749575	0.0074401145956578	0.0050950307714191	0.001133386438412		0.0080043548879895	0.0155393186067019	0.0069138165657387	0.008405483964294	0.0072044423246356	0.0091139729121577		0.008192619815543	0.0084784441665364	0.0029613586910447	0.0146451020837392	0.0162539091366572	0.0025294490859929		0.0069011872422069	0.0060718168152594	0.0109915149887895	0.0062886514553986	0.0100335813285914	0.0056224997876497	0.0072367953354718	0.0117667703689143	0.0103948961214101	0.0052705445971507	0.0040751116684798	0.0086466461214938	0.0059097173901785	0.0067503244576113	0.0045247204387448	0.0051314392569434	0.0051868315559557		0.0088758161929009	0.0084787625290331	0.0100763646611798	0.0069618209602666	0.024666028766849	0.0033507539827214	0.0100318336434157	0.0208947920306705	0.0136224367440964	0.0062984125813455	0.0062785201601935	0.0068681445267848		0.009666901310958	0.0079173774956114	0.0045898179715618	0.0052540270278153	0.0085828285641516		0.0071762116153278	0.002013378441184	0.0039822803070166	0.0044180102685587	0.0124163145494227	0.008290168774079	0.0049768337485441	0.00217934583134	0.0050983533576926	0.007893599561752	0.0094807397561974	0.0074585303278818	0.0048018811305675	0.0082865544007838	0.0096526133345839		0.0054539727402396	0.0083986341122852	0.0048349781458203	0.0057545691211644	0.0031027542555385	0.008205513202761	0.003909805368294	0.0081164461332438	0.0081864505577873		0.0058849161715556		0.0276143849062622	0.0095572318018913	0.0075813615389333	0.0333333333333333	0.0049296179058105	0.0070030824673674
Faecalitalea	Erysipelotrichaceae	Erysipelotrichales	Erysipelotrichia	Firmicutes	Bacteria								0.0003378779242539	0.0004178913203972										0.0002396445888451								0.0002752745501483	0.0002864919066036		0.0003259288973574	0.0001722733423397																				0.0002003029582243										0.0001534255746512					0.0002971305677395	0.0003502413311479					0.000302494060704	0.0002531950930061											0.0002005247655177								0.0003215248907701				
Falcatimonas	Clostridiaceae	Clostridiales	Clostridia	Firmicutes	Bacteria		0.0008876537779464	0.0006227222047896	0.0008966702669812	0.0002993807094757		0.001044576776539	0.0006307290334897	0.0010295628356715			0.0008367852978135		0.0004868646065019	0.0012849744000542	0.0007283869570395	0.001002023358188		0.0009398506917665	0.000669428629257	0.000294915006127					0.000987996641265	0.000973653460102	0.0013764219317313	0.0011714645255799	0.0007225573904859	0.0002750353496859		0.00053516371926	0.001069919792936	0.0007459921292943	0.0004651212147582	0.0010417563984196	0.0006267620256959	0.0004930426514478	0.0006020642157332	0.0008850605356425			0.0010377786913847	0.0004094711135461	0.0010565203290419	0.0007709953192914		0.001194637017364	0.0010302286521379	0.0007608490778104	0.0024983979041506	0.000946961840453	0.0008226228780464	0.0007392340257129		0.0004382655973966	0.0003462647962608	0.0008979420470621		0.0009049616205411		0.001016078474527		0.0009944059634274	0.0005820072976403	0.0013325059778845	0.001111570569288	0.0010022203230138	0.0010177431344633		0.0014869945414624	0.0007427282014823		0.0004800175330566	0.0009139079486023			0.0009507254266427	0.0015736175052836	0.0008752001298762	0.0013819340481111		0.0005686103883446			0.0007087415152147		0.0011444214292149			0.0012710483002524			0.0009244657004056	0.0003356226356817
Ferrovum	Ferrovaceae	Ferrovales	Betaproteobacteria	Proteobacteria	Bacteria											0.0038832144017729																																																					0.0011111111111111																																
Fibrobacter	Fibrobacteraceae	Fibrobacterales	Fibrobacteria	Fibrobacteres	Bacteria		0.0013219983526826001	0.0009716416224155	0.000438596491228	0.0063621241045487		0.00648853814626		0.003256489952344	0.0083592447150352		0.0003002852695768	0.0074906367041198	0.0003330557868442	0.0017527841085616998	0.0032584120225855	0.0026931591756248997			0.0025345697404383						0.0011355424796118002	0.0003622134967868	0.0019338284910606	0.006485337781648301	0.0003264743445312	0.0013666771055789	0.0015844436442203	0.0073942167575811	0.0003572846367606	0.0061923583660775	0.0016855082970241	0.0035287265810305998	0.000405816706121	0.0002127137363985	0.0034686097527751	0.0019789240082372			0.001718862360483	0.0013589446518054	0.0010956759971959	0.0009994669509594	0.0083333333333333	0.0021303625253412998	0.0044554770522262	0.004892288134662	0.0029127172057889	0.0036904822425162	0.0019682785075779002	0.0003149606299212				0.0030961887547466	0.002127659574468	0.000167373354162	0.0029769288017861	0.0015433022142167			0.003649484618969		0.0008475501017427	0.005689799936252501	0.0188971961679886	0.006343402987884	0.000525008581871			0.0003305443652515	0.0005223853221939	0.0025303643724696		0.0040476694015754	0.0030273760906639	0.0058778945991188		0.0053756184345468	0.0037146817165605		0.0077669902912621			0.0125512069052034		0.0055865921787709	0.0058309383017556	0.0072002501286804	0.0166666666666666	0.0046094565096359	0.0036671775280841
Flavonifractor	Ruminococcaceae	Clostridiales	Clostridia	Firmicutes	Bacteria		0.0016773217682392	0.0021993433348356	0.0076373778394386	0.0057558559638691		0.0122272068257782	0.0026064189235776	0.0095480010209617	0.0059067211906317		0.003280556153422	0.0173967627162705	0.0037147692402381	0.0073874435936236	0.0075202402686668	0.0103329297348037		0.0047693791013362	0.0077836362951276	0.0011999163881299	0.0121551477395031		0.0010710763241875		0.0048243068677719	0.0084309537740498	0.0088609580145194	0.0089407365487521	0.0030095914473925	0.0015436023647986	0.0085562665888913	0.0074861956922514	0.0030211901564529	0.0134182129473247	0.0011753794955832	0.0064669950331489	0.0010302197110637	0.0006930552270267	0.0043127656461337	0.0045861168979209	0.0024828369835248		0.0080912079193487	0.0030226849003396	0.0082629341518367	0.0055839212190864		0.0063403672008384	0.0078130731390643	0.0075999221753451	0.01418703900068	0.0087957447623706	0.0073707175284945	0.0090429746229857		0.0057608591335217	0.0030938203142873	0.0074679820807754	0.007974980500364	0.0066197551228155	0.008161162134928	0.007328647145862		0.0041245397384621	0.0097558593977428	0.0056968066048245	0.008694787675764	0.0107192030058259	0.0075830193365509	0.0047474859725186	0.0084042021752836	0.0051150820919064	0.0031471458186122	0.0018343915165168	0.0021968312301554	0.0081838473181614	0.0238095238095238	0.0119437766857603	0.0128746994513702	0.0083797618463181	0.007926352369703	0.0084075207320143	0.0121813893248953	0.003981134027152		0.0039049457872079		0.0119898522405029		0.0055867396226922	0.0140540965485025	0.0165409181523606	0.017210105759216	0.0079703521776132	0.0088754460903032
Flintibacter		Clostridiales	Clostridia	Firmicutes	Bacteria		0.0023889807843975	0.0023738371011856	0.0074853014127106	0.0038496138931986		0.0092802903768514	0.0020931939376269	0.0093338492619251	0.0062982538409868		0.002409984781937	0.0234798711106451	0.0027425073246695	0.0062756109022488	0.0068912818841869	0.0100052466377718	0.03125	0.0040741189220655	0.0056496590746465	0.0009813348633438	0.0167416239994581	0.0113945419376694	0.0009756491019492		0.0048854336923806	0.0076271834176757	0.0082191032117016	0.0082987236378004	0.002525796470834	0.0010560169846395	0.0071336681024823	0.0065915951594379	0.0034435757383625	0.0089126671815995	0.0012443869091996	0.0066668138330278	0.001898879802442	0.0011486456159486	0.0036970801267527	0.003280105772992	0.008048243492207		0.0080870375193529	0.0022168109689456	0.0073272130032305	0.0047585689761268		0.006325757849167	0.0071937174021149	0.0050272784981702	0.00971932723864	0.0091604083504672	0.0072232868462999	0.0090163149413728		0.0043853565720633	0.0023288315051084	0.007827972659608	0.0095226471142966	0.0064635069947508	0.0054576983544776	0.0053527262992822		0.0034725560298807	0.0077305878251455	0.0048690371807939	0.0084679139943944	0.008801169827363	0.0072294721051974	0.0034838087036599	0.0076142878937234	0.0039177837442882	0.0022409785968807	0.0014668896138828	0.0020632433510472	0.0053394006238328		0.0098136381882762	0.0109785348225513	0.0066917084010676	0.0090121528487021	0.0064484137199188	0.0080856710871306	0.0044902561256758		0.0032100199607		0.0115213479342237			0.0084452974896796	0.0119070427971834	0.0180245843769221	0.0070940272052963	0.0084174901927276
Fonticella	Clostridiaceae	Clostridiales	Clostridia	Firmicutes	Bacteria																																																																																					0.0014970059880239											
Fournierella	Ruminococcaceae	Clostridiales	Clostridia	Firmicutes	Bacteria		0.0004041085523871	0.0003260529574843												0.0003858707424303	0.0002607310714132			0.0002466074359833								0.0001610369785751	0.0003871068778823	0.0005022253420321	0.0006582063317587				0.0002390135960719		0.0002865051276391	0.0003128860899952	0.0004233729291485	0.000407800101005		0.0001941333518075	0.0011428571428571			0.0003682341813217	0.0002530949813406					0.0001650615796033	0.0002019774261376	0.0002727466015931	0.0001951866988269	0.0004620188443259		0.0006017818753378	0.0002723960366929	0.0001943472700811		0.0005581271550751					0.0001948626916358	0.0006173950982309		0.0004280661767233				0.0003204944588164		0.0002603735112162				0.0003471456994216					0.0003298096479798					0.0003156137027404			0.0003555862963144			0.000353500997058	0.0002630121025685
Frisingicoccus	Lachnospiraceae	Clostridiales	Clostridia	Firmicutes	Bacteria		0.0049330011359302	0.0010730717776766	0.0046505705044875	0.0011238785706274		0.0043902323248264	0.0022747748615872	0.0030289883363582	0.001267145735242		0.0018681819043368	0.0629342119202812	0.000926112003794	0.0022210992973451	0.0023987652585499	0.002757265853683		0.0004312016725361	0.0012850632645431	0.0022872291952718			0.0016869457094747		0.0010323750412498	0.002451419214309	0.0018864407541263	0.0016708725017347	0.0043345830969673	0.0003205907988827	0.0040247564984514	0.0009992541599156	0.0034289795519574	0.0024091200288059	0.0026896961661322	0.0008708837317487	0.0036907999616623	0.0014242954179821	0.001820453475665	0.0035481309084081			0.0010261043728274	0.0039036234540134	0.0031999779063084	0.0023307727120934		0.0013719780852241	0.0032396433702431	0.0098961436997267	0.0685575647880345	0.0008614638692347	0.0010667373196039	0.0015790634378665		0.0015126692696768	0.0013453656780855	0.0003772510501117		0.0011884229809817	0.0034730836020838	0.0046026270176557	0.0188888888888888	0.0012986167317711	0.0020010954832248	0.000783292483474	0.0019546963027271	0.0046775334312556	0.0017016927524457	0.0007461243358336	0.0007471367143739		0.0023206094585651	0.001290977893105	0.0043186553471352	0.0054838575107509		0.002848312117648	0.0020135244527851	0.001165761478157	0.0030594455691952	0.0028524061804584	0.0023152604363962	0.0044910179640718		0.0011327934242529		0.0035559194759658		0.0391061452513966	0.0009304058462167			0.0004648074017768	0.0011751847917
Fusicatenibacter	Lachnospiraceae	Clostridiales	Clostridia	Firmicutes	Bacteria														0.0011035591802829																																											0.0043923476098951	0.0016819722322705									0.0002576723173602																													
