species	genus	family	order	class	phylum	superkingdom	barcode64	barcode57	barcode56	barcode20	barcode86	barcode80	barcode70	barcode91	barcode02	barcode35	barcode96	barcode75	barcode45	barcode87	barcode32	barcode23	barcode38	barcode53	barcode58	barcode69	barcode76	barcode16	barcode49	barcode31	barcode44	barcode21	barcode66	barcode07	barcode14	barcode89	barcode27	barcode39	barcode81	barcode10	barcode24	barcode74	barcode59	barcode73	barcode88	barcode26	barcode12	barcode04	barcode01	barcode82	barcode25	barcode60	barcode13	barcode52	barcode84	barcode43	barcode09	barcode93	barcode77	barcode78	barcode30	barcode29	barcode71	barcode72	barcode63	barcode47	barcode15	barcode79	barcode55	barcode33	barcode11	barcode54	barcode92	barcode36	barcode61	barcode65	barcode08	barcode03	barcode94	barcode41	barcode90	barcode42	barcode40	barcode48	barcode83	barcode05	barcode19	barcode34	barcode22	barcode06	barcode50	barcode17	barcode28	barcode95	barcode18	barcode85	barcode46	barcode67	barcode37	barcode51	barcode62	barcode68
Prevotella oris	Prevotella	Prevotellaceae	Bacteroidales	Bacteroidia	Bacteroidetes	Bacteria		0.0049826727446799	0.0073207509589048	0.004409209128833	0.0036357443776858		0.0052976759391587	0.0014957395386851	0.0033518457911266	0.0117264047717828		0.0023755294717911		0.0042760947042683	0.0070570566403038	0.0039196133823136	0.0046039305370819	0.0161974576673857	0.0020048789554129	0.0053370272681671	0.001788812478016	0.0145625936939704		0.0014479130320162		0.0018539986126058	0.0027980694725212	0.0037438686885998	0.0081157833852775	0.0051192650367767	0.0092693367656849	0.0037859887774138	0.0049883337567595	0.0041748704898707	0.0022256782539405	0.0037577085219684	0.0078329853891907	0.0031941722771278	0.0032454103978256	0.005373494969957	0.0059949728327944	0.001217211965752	0.0249600947061893	0.0043588934138575	0.0063132348512655	0.0045904944816285	0.0054489269896372	0.0083333333333334	0.0067924804959757	0.0048858164292895	0.0015153342360244	0.0015880429821761	0.0109368086882947	0.0111935589798466	0.0057421367896075		0.0071999477450306	0.0031536358264907	0.0157478420099208		0.0031170846522336		0.0042421761225346		0.0044027802010315	0.0037195676424017	0.0023136380408252	0.0039543276083954	0.0054164030724235	0.0155394632433115	0.0041018929018152	0.0041418423808498	0.0019669739120014	0.0063142525591894	0.0027282214372293	0.0041127987910014	0.0045601120715602		0.0056272964778768	0.0075604410059056	0.0098755809125834	0.0056871154404164	0.0106058952902899	0.0042332397786489	0.0059880239520958		0.0033691391035932		0.0061170138816495			0.0054543419495706	0.0071513939958158	0.0333333333333333	0.0122530958070132	0.0079942486738354
Prevotella oryzae	Prevotella	Prevotellaceae	Bacteroidales	Bacteroidia	Bacteroidetes	Bacteria		0.0007780452739706	0.0008811746529307	0.0004350013423503			0.0007878095827709	0.000392829434466	0.000292044694533	0.0013559462713303		0.0002651588618598		0.000336970681452	0.0005685616207143	0.0003166654260802				0.0006438820890182	0.000252813689469						0.0002575772496067	0.0002329921518562	0.0009774527842812	0.0007533970260494	0.0010233956387357		0.000275199893799	0.0005083460673177		0.0004412756242268	0.0007919366032719	0.0008372220104183	0.0004245224689088	0.00071385753678	0.0009164537618549			0.000447671892744	0.0006790714857411	0.0004910429136972			0.0003254849608268		0.0002164066972502		0.0007212538273631	0.0010201291962606	0.0011490455439806		0.0004550896685176	0.0003839667528802	0.0015161559110278		0.0003548996880235		0.0005342608044722		0.0006534972696868	0.0003085592906177	0.000306152413984	0.0003131298226583	0.0005425184942169	0.0009638352397766		0.000363941705708			0.0004634701561568				0.0004380038305833	0.0004210825114844	0.0011128350374284			0.0004684386248843					0.0004104883870955			0.0005451494394941			0.0011664109694085	0.0001937329750251
Prevotella oulorum	Prevotella	Prevotellaceae	Bacteroidales	Bacteroidia	Bacteroidetes	Bacteria		0.0004940600235696	0.0005763183902019	0.0002633267827264	0.0003146590982432		0.0007682778123965		0.0004000540637862	0.0010912219276873				0.0004350136186124	0.0004163698973195	0.0005490800147442				0.000516538406826							0.0003375855414523	0.0003553042252753	0.0009894524659654		0.0002581322954731		0.0006184715543361	0.0003811450369283	0.0005550734083465		0.0007714924020701			0.0003775303929066	0.0003507159268517			0.0005935665110954	0.0002876738749677	0.0002973329545331			0.0004965605149915				0.0003856784079984	0.0004152124137076	0.0004986237187272		0.0004526691285389	0.0002930706860429	0.0005554716626035	0.0023741270272978			0.0006800769331673			0.0002443794050248		0.0005649921708257	0.0004152399523083	0.0018203215659781		0.0004858822330581							0.0002421452155477	0.0007722723038689	0.0019487436751953			0.0004272465607298					0.0007823157063014			0.0001820308710204			0.0007109451516654	0.0003792078658042
Prevotella paludivivens	Prevotella	Prevotellaceae	Bacteroidales	Bacteroidia	Bacteroidetes	Bacteria		0.0016210796600195	0.0018488627286092	0.0014233026887271	0.0011331881802274		0.0022294779194552	0.0004160408765479	0.0010830742839357	0.0025991570242068		0.0006084724492334		0.0004266223870115	0.0014736958116494	0.0012083718297438	0.0012273918976982		0.0003641601963532	0.0009633152788727	0.0003160049780148						0.0005910389368982	0.0008587316443868	0.0034488890821639	0.0012536232850588	0.0013500233173296		0.0013401816217857	0.0014736203598708	0.0009046596975391	0.0009263500255259	0.0019311866411698	0.0006864233082382	0.0009468281097254	0.0013307287039504	0.0018680563425815			0.001619649965648	0.0013286840613434	0.0009540291220157	0.001778313708898		0.0011158789247351	0.0034764871966611	0.0006233421260919	0.0005156052471418	0.0016010555807819	0.0016446207133074	0.0026350258309408		0.0011465689550809	0.0006612285167774	0.0033390575292265	0.0049737358887439	0.0005628639709585		0.0014262268037362		0.0014491958840757	0.0006363323537096	0.0005945779350082	0.0008117294975401	0.0011094881599282	0.0046947225553236	0.0012543412372897	0.001595984997929		0.0013049371736527	0.0003650824502544	0.0013258319499227			0.0010515139914666	0.0027345154102434	0.0045182498459984	0.0014750649465583	0.0024920525346031	0.0018684981900623					0.003161801331017			0.0018653481019699	0.0022733479689168		0.0026725332507587	0.0011081241601926
Prevotella ruminicola	Prevotella	Prevotellaceae	Bacteroidales	Bacteroidia	Bacteroidetes	Bacteria		0.0005690391308863	0.0015547870849636				0.0010559661347988		0.000337589022448	0.0015055217997113				0.0008188850994031	0.0004858330531065	0.0014365699801938		0.015625		0.0015155534953032								0.0002751392588717	0.0012470069753848	0.0005195534487951	0.0019114619978567		0.0009489593858971	0.0004189963294122	0.0007167056520287	0.0003886063018074	0.0006637727653168		0.0002887353882662	0.0005424477424679	0.0002511676468827			0.0005549677472119	0.0006914977062573	0.0003999561782212			0.0019417101211677	0.0021559272196801			0.0008331257193021	0.0006124387917007	0.0006015132366735		0.0012553574923895	0.0003948539027593	0.0007745292696094	0.0021276783448421	0.0004719276088471		0.0006271925461173			0.0002914598130653			0.0005623371359318	0.0024642210750036	0.0008453108713401	0.0005306964098872	0.000800773047469		0.0003142675735879				0.0012453399933217	0.0007434033456308	0.0016704232227319			0.0003573061918477					0.0009652433488072	0.5		0.0005806764411807			0.0006401427579236	0.0004056818193852
Prevotella saccharolytica	Prevotella	Prevotellaceae	Bacteroidales	Bacteroidia	Bacteroidetes	Bacteria		0.0001462531011616													0.0002524273643949														0.0002646565931711		0.000302967295845										0.0003709675484323			0.0002399882069419	0.0003658001389844	0.0002415738962826							0.0001753148460652	0.0002082084210089					0.000401773657187		0.0001561716759163									0.0004277230618618																			0.0002256838009823			0.0001700618697584				
Prevotella salivae	Prevotella	Prevotellaceae	Bacteroidales	Bacteroidia	Bacteroidetes	Bacteria																																																						0.0001431612107294																																										
Prevotella scopos	Prevotella	Prevotellaceae	Bacteroidales	Bacteroidia	Bacteroidetes	Bacteria			0.0004032572178034																												0.0001577693921613										0.0001751297557982												0.000144058358054	0.0001052934548472					0.0001849946043106																																					
Prevotella shahii	Prevotella	Prevotellaceae	Bacteroidales	Bacteroidia	Bacteroidetes	Bacteria		0.0007843696997978	0.00177428541716	0.0004816112110409	0.0005447003087531		0.0014554151076356	0.0003283922273502	0.0005541874714351	0.001222558253659		0.0003724042964716		0.0004844728045638	0.0008815065559507	0.000727139137542	0.0012386687288693		0.0005313026253576	0.0007088185207544	0.0004430575778179			0.0004981765080749			0.0002592245946128	0.0004539972943118	0.0011007236635191	0.0009595875154529	0.0013431840855339	0.0013188687927008	0.0005109909524927	0.0008904145098727	0.0008827428839554	0.0003421916296394	0.0008547798600374	0.001130412764473	0.0009901931939456	0.0007144848481701	0.0010648162002897			0.0013446819665166	0.0010770139505158	0.0009827155144436	0.0014776744546412		0.0007353575882939		0.0002399120440631		0.0011472819071217	0.0012126063005467	0.0011260422307095		0.0007853539063548	0.0003922063648495	0.0010536140062168	0.0021868103958553	0.000265509171658		0.0012462621007288		0.0011234081160233	0.0003593400384999	0.0005002011859977	0.0003854813707412	0.0005428599228527	0.0017611815304557	0.0004451449389544	0.0008842915453091	0.0003792257260605	0.00199093216527	0.0004155621257194	0.000980967753634	0.0016214891828366		0.0005134919609432	0.0006677353875547	0.0020733496492552			0.0008177399073767					0.0015515980297303			0.0008278157071224	0.0018875367869511		0.0012505670290938	0.0004643128617046
Prevotella sp. oral taxon 299	Prevotella	Prevotellaceae	Bacteroidales	Bacteroidia	Bacteroidetes	Bacteria		0.0008562418350787	0.0010247797986027	0.0005467088912631	0.0007144598671179		0.0012317816344369		0.0004634799088423	0.0024207874509912		0.000503809221708		0.0004467570471523	0.0011691293144489	0.0008036061308472	0.0014028508280739			0.001023043933838						0.0008356914139963	0.0004072121793518	0.0003741392794636	0.001190933425295	0.0005038658766032	0.0004828249761879		0.0009248696918293	0.0005964823643501	0.0007494673662212	0.0004144739220462	0.0010980333074232	0.0007887760799216	0.0005585611707239	0.000487350154076	0.0005928646873858			0.0009018852005719	0.0010707766992258	0.0006225801019123			0.0014818875114688	0.0019430580351779	0.0001762321414673		0.0008491357993401	0.0005570523004674	0.00098119637078		0.0006914363208224	0.0003749851880301	0.0009424153382254		0.0002734913280406		0.001676500733775			0.0005210419497124	0.0003855512111074	0.0004670924577899	0.0007689425387526	0.0027073920221016		0.000844461634796					0.0022198778448326		0.0007321812174571	0.0006185978887644	0.0026056091179797	0.0011556915664145		0.0009452729397439	0.0029940119760479				0.0015679459715067			0.000857478320402			0.0010719537138869	0.0004546497741597
Prevotella stercorea	Prevotella	Prevotellaceae	Bacteroidales	Bacteroidia	Bacteroidetes	Bacteria		0.0017143021890738	0.0036526684459006	0.0015795240532228	0.0025351589809459		0.0032836005654621	0.0008800893355991	0.0012551240763963	0.0046870695727859		0.0007649992369559		0.0012913787714195	0.0031917235487615	0.0021291108499867	0.0017971659949148		0.0005716639245109	0.0018590982892275	0.0007219898864661			0.000664795884036		0.0012137669162581	0.0013620829743743	0.0014563480170335	0.0037002180193667	0.0018448500014012	0.0036065383776589	0.001895353321129	0.0022696001511851	0.0019347419491793	0.001055927747006	0.0012603928773679	0.0023358070420326	0.0015981865364432	0.0014253054730963	0.0022476059879518	0.0021849445961408			0.0020797305885552	0.0025817652550422	0.0018548035696547	0.0022552921373493		0.002706574816655	0.0012777617488438	0.0004706778198871	0.0005101778937141	0.0038673517883176	0.0034329364229004	0.0021750239155573		0.002083223018997	0.000909684313836	0.0043242866044917		0.0008959962660051	0.0051588976938111	0.0019919205785843		0.002010407235498	0.0017808826915265	0.000611377889402	0.0020001372302573	0.0025180888079284	0.0061625917563383	0.0009876464637115	0.002192730969804	0.0007037390319523	0.0036487935403792	0.0011251157478068	0.0012164580174287	0.0026066564880086		0.0021648428088745	0.0028111595811302	0.004587379567165	0.0026887750738491	0.0040519411383303	0.0024345830352438		0.029891451888357	0.0011161690341244		0.0027962560240454			0.0025102374576163	0.0029762452614662		0.003416905831546	0.0013264997720119
Prevotella timonensis	Prevotella	Prevotellaceae	Bacteroidales	Bacteroidia	Bacteroidetes	Bacteria		0.0004136011338605	0.000309416595604												0.0002546181524965														0.0001690591336792	0.0004716826837812	0.0002411085031874			0.0004712096415207			0.0003054179813355		0.000284748347647	0.0003203523501736	0.0001889658291941			0.0002132857852994	0.0004468984057766				0.0002547197025004				0.0002468822022196	0.0003082887327208				0.0002096679204099	0.0003982496340836										0.0001577405623109	0.0004435550635632									0.000282592671858						0.0014970059880239				0.0001979316419382							0.0002157344371778
Prevotella veroralis	Prevotella	Prevotellaceae	Bacteroidales	Bacteroidia	Bacteroidetes	Bacteria															0.0001826354314586														0.0001665830608072		0.0001431719082517																		0.0001437102527637										0.0001852328277874																																					
Prevotellamassilia timonensis	Prevotellamassilia	Prevotellaceae	Bacteroidales	Bacteroidia	Bacteroidetes	Bacteria		0.0018695051469659	0.0024032905866927	0.0002850878249203			0.001164312962681	0.0007307518877822	0.0007121456618747			0.0008026981828812		0.0014171376422897	0.0017629843472403	0.0009285593970562	0.0008242633293261		0.0003331224112653	0.0007653496529082	0.0011407960488858			0.000499500499499				0.000366970653697	0.0021183106711295	0.0021925887064803	0.0015391437380513		0.0008759738169479	0.0010698554909851	0.0012374369789512	0.0013936881476081	0.0014435287357467	0.0030902545880395	0.0026543774012182	0.0019186576520334	0.0036644400237217	0.0011428571428571		0.0004491480472842	0.0020434395962582	0.0013015081953356			0.0011541602636264	0.0019733591516331	0.0003402621625195	0.0004728221877192	0.0005800722284559	0.0006716563180736	0.0043966358464201		0.0053653298070994	0.0022268655300159	0.0008517865364617	0.0024327317698854	0.0009489327859272		0.0010537753519775	0.0011111111111111	0.0015447954586275		0.0003825828189111		0.0008177304785878	0.0004995434232029	0.0012553536926508	0.0004498328165946	0.0004097905539521	0.0016367175207566	0.0011983238912479	0.0017596385773532			0.0004374416705239	0.0004787818939997				0.0001533135009802					0.0004867664541701		0.0055865921787709	0.0001972620614596			0.0010161157182508	0.0003072360008328
Propionispira paucivorans	Propionispira	Selenomonadaceae	Selenomonadales	Negativicutes	Firmicutes	Bacteria																													0.0002460061732462																																																			0.0003260897592116																
Propionivibrio limicola	Propionivibrio	Rhodocyclaceae	Rhodocyclales	Betaproteobacteria	Proteobacteria	Bacteria																																																																0.003503024904235																																
Pseudobacteroides cellulosolvens	Pseudobacteroides	Hungateiclostridiaceae	Clostridiales	Clostridia	Firmicutes	Bacteria																																										0.0011428571428797											0.0001644218494549	0.0001342543164339					0.0001852607235443																									0.0001496781977403												
