genus	family	order	class	phylum	superkingdom	barcode64	barcode57	barcode56	barcode20	barcode86	barcode80	barcode70	barcode91	barcode02	barcode35	barcode96	barcode75	barcode45	barcode87	barcode32	barcode23	barcode38	barcode53	barcode58	barcode69	barcode76	barcode16	barcode49	barcode31	barcode44	barcode21	barcode66	barcode07	barcode14	barcode89	barcode27	barcode39	barcode81	barcode10	barcode24	barcode74	barcode59	barcode73	barcode88	barcode26	barcode12	barcode04	barcode01	barcode82	barcode25	barcode60	barcode13	barcode52	barcode84	barcode43	barcode09	barcode93	barcode77	barcode78	barcode30	barcode29	barcode71	barcode72	barcode63	barcode47	barcode15	barcode79	barcode55	barcode33	barcode11	barcode54	barcode92	barcode36	barcode61	barcode65	barcode08	barcode03	barcode94	barcode41	barcode90	barcode42	barcode40	barcode48	barcode83	barcode05	barcode19	barcode34	barcode22	barcode06	barcode50	barcode17	barcode28	barcode95	barcode18	barcode85	barcode46	barcode67	barcode37	barcode51	barcode62	barcode68
Neglecta	Ruminococcaceae	Clostridiales	Clostridia	Firmicutes	Bacteria	36.485559566787	99.7073553897257	52.55933401009383	226.2266643166689	151.83777955784902		192.8131003035666	53.83600122238648	384.03470063116055	90.66544916981262		55.381347971208		28.8667741827051	144.7860375430864	113.39966772869076	76.25230590652164		116.08817102075136	89.16496898882521	73.68201950071675			49.41980141585415		80.79571846962817	610.1452461960804	371.7756779864599	305.4385654135565	43.33981216296793	48.64107017081864	39.670396288330615	495.9768526861799	62.58760850545978	144.6901325818554	85.67394843985225	149.51667605379097	40.926341510668486	68.807035647255	154.8605773721493	450.032730011799	3.9920393920074857		274.6523776164949	62.7000571697019	148.55909391589205	25.82675054157512	2.099997523255539	572.7842148497803	62.410306341872456	253.1650146440545	149.49760845909827	264.0302141436922	224.4405077355311	246.326026184388		29.014797944730983	76.69176544719218	133.30745127779406		132.95211507851582	134.3145020783968	80.13782019667096	1.0404634160190251	98.82074644602493	568.9844177232056	143.3061563081221	404.0005002140231	266.3143589165989	273.8825726489704	91.97555288106796	235.3607074988202	56.52346652059656	16.28956025049191	74.97680515215883	29.767002138262963	44.89140754586378		514.2753211139616	440.1197966875844	83.82529390688114	62.28514154116797	105.54162398334503	413.8082070055311	2.0267830753464544	25.9397579310078	33.977269006879325		354.8543773322427			203.75449689351785	80.00298004745113		114.76820199469846	416.259937921548
Nitrosospira	Nitrosomonadaceae	Nitrosomonadales	Betaproteobacteria	Proteobacteria	Bacteria											6.011650485930108																																																					5.00555709110488																								19.402388248286304								
Niveispirillum	Rhodospirillaceae	Rhodospirillales	Alphaproteobacteria	Proteobacteria	Bacteria																																																																2.002222222222222																								16.050531914893618								
Nocardioides	Nocardioidaceae	Propionibacteriales	Actinobacteria	Actinobacteria	Bacteria																																																														12.11610022326966		1.001111111111111																																
Noviherbaspirillum	Oxalobacteraceae	Burkholderiales	Betaproteobacteria	Proteobacteria	Bacteria																																	16.882530470343493																																																															
Odoribacter	Odoribacteraceae	Bacteroidales	Bacteroidia	Bacteroidetes	Bacteria																																																																																					1.0044910179640718				13.922194017575729							
Oligosphaera	Oligosphaeraceae	Oligosphaerales	Oligosphaeria	Lentisphaerae	Bacteria																																																																															15.050363626711963																	
Olsenella	Atopobiaceae	Coriobacteriales	Coriobacteriia	Actinobacteria	Bacteria			12.177489687504146					14.067648988840878						27.143318068276887	21.113771094458414				62.27887274797833	16.15605749486653	35.82798210993447			16.105157999418452							87.17667898957947					111.57493711025356			19.03011590558594		139.9392240889561								98.26292905702604		56.417195137296325		64.0753431039022	312.7685576776108				26.56815589267693	327.09591831165795	3.0319148936170213	73.19921339441481	28.27090052096254	16.146296296296295		16.151193825290342		124.55137063820376		23.11241021696984		18.153362977704493		634.6477987121899		27.113789897943963			1.0476190476190474																	65.34270690351795	
Ornithinibacillus	Bacillaceae	Bacillales	Bacilli	Firmicutes	Bacteria																																																																																						18.90355987055016										
Oscillibacter	Oscillospiraceae	Clostridiales	Clostridia	Firmicutes	Bacteria		741.7561713295258	343.0342893662684	1636.416101123813	1086.4818099035		1170.2580226985222	361.7118086313225	4509.866182836268	923.0111957065817		485.4185483200489	95.53669966768624	413.6561428510623	1377.2668765083747	901.5879686472698	515.5236988321954	2.3495597451926464	725.4712691157589	609.7338730281894	283.03688996358875	86.00482084749717	45.84669921840068	152.90522813649815	35.51648033587717	366.0167997640167	1802.2725368119345	3000.105374616522	2472.7023634032803	435.93688109810535	246.38076501848727	290.8193534368966	2617.058651589602	566.0485477782662	656.9819480482722	221.84602453036405	1276.9455170181607	173.3066348051258	251.35646461038735	797.532963116028	926.8278833380817	12.574249441963733		2212.300939219498	879.5010235173046	1207.928807098921	268.0583243322176	5.251903859890463	4043.343541788618	422.37780888364193	1165.5934052857474	1987.3014380187785	2648.869994506651	2153.0238236422047	1236.9764276543663		554.3235029412716	897.0924670984438	1747.9934593996677	14.234444936516901	1352.0392391098233	96.85725067916688	521.941558886209		527.8140216990038	2507.265338102351	912.8383472733162	1085.1524294009596	2640.872232518835	1983.6489394405703	427.4392838469232	1519.1639305911906	474.618001126516	114.60881304988969	226.82426612045612	129.2695450380478	200.2332076982742		4356.222680756794	2038.499582132826	635.5510829605685	622.6024500425558	614.254547696213	1689.647976064961	23.3166604283897		239.61621290069598		3437.855483369122		9.660543198299061	2323.3860059792814	547.654868878386	3.313589583738804	983.9464058353054	2849.956158569283
Oxalobacter	Oxalobacteraceae	Burkholderiales	Betaproteobacteria	Proteobacteria	Bacteria																																	57.36220991269984																																																															
Paenibacillus	Paenibacillaceae	Bacillales	Bacilli	Firmicutes	Bacteria		25.52104347024922	15.10031550831084	32.147683099883594	23.080290308498547		34.20899177557484	31.02466672642095	33.62532776874745			55.931818915789904				16.150500097560645			21.08993175851648	16.64787192411187							57.37272866703112				18.190786740792365		23.3015837809472	14.062508686659204			21.75327207777551								22.77798818328196									21.978107008109305							26.142727272631465		21.476545066783206				25.901906410649055		31.269616558899934			24.806519640172915												55.722365501758944												
Paeniclostridium	Peptostreptococcaceae	Clostridiales	Clostridia	Firmicutes	Bacteria		127.34920485303843	60.05452558732279	44.93031991994143	167.42030529505396		124.74520138672054	52.63916409455541	429.9170959399494	127.51392880565501		59.2799182913811		110.15459213508595	97.72183492723576	187.85589934252965	28.0216005399925		50.85740288927361	57.37528705851284	82.46194918102852			12.938551205466316		21.52427399617377	63.31127612305501	154.35741146685376	105.00039626160319	26.538341180144798	21.02391886409352	47.905420458521334	336.9230454549653	197.84941755318994	253.97837730275916	45.62403989973883	104.8127367670719	26.893881440792224	67.67478716945072	69.55220343306075	120.01996853671352	1.9979355605817		352.21853842843734	127.93614424337589	44.50969932606216		3.149992223811714	488.249984974018	68.8413991324755	59.792415821192776	18.600289425743416	558.8369717199348	438.6576634220398	83.14267357164276			52.98164453455442	364.3127396851746		129.5954513629686		106.93476010802087		77.44462403190703	301.55619200095464	176.22351033284838	26.719760032330036	96.83541839668182	307.4753379542433	84.65914691955865	149.72711752933066	63.58472585613015	12.118748122169784	56.890657471439894	41.4307651948924	47.52131248033011		347.8037970380856	138.3432641941006	147.75826511597782	55.28114429941199	98.65968861773383	176.01360120602192	1.0045132551064606		25.52047891065427		181.5288558051656			423.6909150003037	37.69542879478454		205.05294324891733	264.6627767716077
Paludibacter	Paludibacteraceae	Bacteroidales	Bacteroidia	Bacteroidetes	Bacteria		71.27238742943305	48.9108799089851	161.02425055830955	23.337553269389357		155.0375555524666	27.14961079518764	120.39549817465442			34.834514418293544		31.45742824586119	117.26287276355374	72.63380457966893	62.27570541769872		22.316729445364096	51.30235917594677	29.10327022082479			20.575236872124577			76.62149482443137	67.02021308168663	292.82929905854087	56.884574369854526	39.30547749341466	32.75067459574841	85.7252160667919	71.73521961704489	64.23793304544301	33.039512753248346	210.8389412261613	13.113337013655071	25.780200575496064	155.5105166441979	103.04820168293908	5.167533104067799		131.98015234778663	175.8528485009353	76.75230924967205	22.466445585404003			76.01917782409578	38.30948195945542	51.58080439918922	118.14044865432868	82.54545678066782	98.4177278608448		26.549991366902503	57.00368035596608	63.83598560438412	2.917219361318674	45.81760323926854		44.73339215584062		55.650698255557536	41.379088540486514	43.27704160303855	106.39906240549377	78.51468060145228	43.61685965170858	57.60140122310428	133.81106099940644			32.436780392627455	19.26732052741994			74.08430962377115	84.98911565086497	30.07488207854658	16.99060416588049		103.09959949797032		19.440545826140408	17.538737810268703		145.76078749492464			90.49443754974044			84.69443227883924	31.80706085309088
Paludicola	Ruminococcaceae	Clostridiales	Clostridia	Firmicutes	Bacteria		41.687926627569325	19.42191121008663	88.72087679240373	37.039885203607085		50.42073734171312	27.896457344471752	144.64653202071463	19.54250195914845		44.9955593296494		25.03265005085661	51.357151308534064	63.546731548951456	21.57392508082332		63.52022585508441	25.38826365846064						23.06581769948353	94.96191041088116	87.32390114873265	75.94693036403125	23.82058827585687		15.674317381969232	216.40262017061843	13.985099784119797	37.51154545823066	21.7585887836106	53.76385083094672	12.590953481663568	21.06804342135605	34.256402853245575	56.94664780360403	2.024985199971316		167.04795584941562	37.87361790982832	57.08841060469991		1.05	101.57215234548627	17.782711113179293	58.47657475161487	27.836274917093814	71.17381024777977	84.81283287973795	29.285906384469488		26.927579833663184	45.79007867301127	61.33567069826716	3.058406789823604	115.59030461291186		21.81980238337177		20.84939877330475	75.11858575697855	83.43016541242297	89.95526705474795	98.72757196966118	52.22279257260332	36.989392560758326	72.47364617479047	21.19316756401817		21.173919213058014				171.0025763687823	78.30780034184593	21.57453975496589	47.7890788498044	19.360053659136145	145.37052770757273	3.0134720563092987				127.75294488199911			131.1260015271275	19.923495140487383		52.02204362908597	105.97186886007712
Papillibacter	Ruminococcaceae	Clostridiales	Clostridia	Firmicutes	Bacteria	20.007306588764006	946.7648032342564	486.92935444744086	1060.7220426981933	1414.3431032575068		1903.849144482412	1309.8018507215031	2563.264108175051	129.65970328617468		1611.2859649184834	97.20233004294784	716.6230058376095	1715.7793894407878	1603.1631282702474	915.2851539023904		2584.778593936421	1011.2321878234196	939.4413288379216	214.0293598282728	40.1154023471055	545.5466516506351	64.82506055072159	360.29929644468814	1245.2563828475909	2055.020051929417	2815.095659693244	934.4556436908508	869.7443539522958	511.0119253128585	901.4170280628992	1450.4485514579355	1195.6973991868626	416.68349337609175	2585.696507776175	196.10091608392747	238.3608316524498	1940.139410125855	2088.3762970657845	28.287077993407905	67.19036682194974	1341.0645977225809	1330.862503592819	2301.6238174402274	443.19095999835895	7.347234956816429	348.4571017738554	668.0220780921713	3024.8865617572446	2712.4013700652454	7265.012276670131	5631.649769372082	1672.2301356856794	2.347826086956521	910.1661809395338	2065.2755895186497	4016.6134779629806	24.493014741667317	3560.985219744652	79.0600722413511	1104.8149216479708	59.922402501882665	1687.79071183731	2278.950926702956	3111.337911082458	1124.7949739483329	3190.9247104914903	1221.3077088600603	888.8419338097061	1220.6404249010147	845.7701832729758	166.05522683131346	858.5633464667351	395.7818960555146	452.2066342613121		3063.576403372662	1613.2065121267226	436.51006431429295	274.7186100502244	430.36933537162525	3569.0521414822038	12.746533991377625	36.7257944027182	624.8358389321729		2296.6057223749813		16.787784669116913	3613.677353684435	352.0460508493258	5.583333368992844	2059.373893450141	2080.633360408672
Parabacteroides	Tannerellaceae	Bacteroidales	Bacteroidia	Bacteroidetes	Bacteria		610.1775665698189	496.26965672768586	203.65087092159044	82.44473981340066		698.1871654067189	251.96536361175532	293.8541759789814	29.013349024024965		308.9133976468912		240.6502888080356	865.8003959969055	960.5170145380788	322.8097843988104		181.8151157502898	395.67814639981725	157.09683802902455	44.38826098687793	25.023749624838352	91.24477140629638		47.72931394429115	261.93847818135094	568.3196493599706	1929.5503099996736	362.8548535622621	568.2331493833335	160.52057301969842	683.4105896662669	750.8556761715114	514.3454002146932	178.73720036852922	1865.2709898041926	117.96382774115324	220.69161352757678	715.7393193852973	576.9258542928222	5.092904685622429		625.0952544168775	731.7976111899003	548.4702058341642	154.0679393050998		122.05659021942236	381.7156100959947	230.0297368125163	177.81090339303714	1163.7389490946632	441.76848258474485	1156.1418541162163		178.0940050550166	353.8902907366822	468.6328348507906	4.042553197116548	370.68762322629766	27.261225502356176	427.8525312593076	11.012222222219334	227.14246812243914	195.328822609597	321.8448092043684	370.8849886174658	556.6172257634358	310.4043723993407	239.21207458753977	288.1178965732564	161.6932861608838	90.29657500107527	105.9090635398942	146.69237124583276	175.3821877155386		251.38552725025846	1410.0863398809472	53.59951090034932	68.36501205797865	74.10737809345001	429.45170100147755	2.009215811771252	29.486315015283516	124.29818890404046		1109.8379397406861			442.6724328309356	109.39235660119907		349.91675985212066	311.47660553902114
Paraclostridium	Peptostreptococcaceae	Clostridiales	Clostridia	Firmicutes	Bacteria																12.829471463234096																																						12.084427676951591																														12.24197514774241												
